Security Start Date,Company Name,Country of Incorporation,LSE Market,FCA Listing Category,ISIN,Security Name,TIDM,Mkt Cap £m,Shares in Issue,Industry,Supersector,Sector,Subsector,Group,MarketSegmentCode,MarketSectorCode,Trading Currency,,,,,,,,,,,,,,,,,,
26-Jun-13,DIXONS CARPHONE PLC                ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B4Y7R145,ORD GBP0.001                            ,DC. ,4265.982218465,"1,150,790,995.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
24-Jul-14,DJI HLDGS PLC                      ,GB,AIM,,GB00BNBNSF91,ORD GBP0.10                             ,DJI  ,286.0964730575,"206,941,391.00",Consumer Services,Travel & Leisure,Travel & Leisure,Gambling,5752,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
31-Mar-03,DODS GROUP PLC                     ,GB,AIM,,GB0031129579,ORD GBP0.01                             ,DODS ,49.421938185,"340,840,953.00",Consumer Services,Media,Media,Publishing,5557,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
8-Dec-05,DOLPHIN CAPITAL INVESTORS          ,VG,AIM,,VGG2803G1028,COM SHS EUR0.01                         ,DCI  ,48.17538283125,"904,702,025.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
19-May-08,DOMINO'S PIZZA GROUP PLC           ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BYN59130,ORD GBP0.00520833                       ,DOM ,1802.511798048,"502,372,296.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
8-Jul-16,DORCASTER PLC                      ,GB,AIM,,GB00BDB79J29,ORD GBP0.0125                           ,DAR  ,16.25,"10,000,000.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
13-Dec-10,DORIC NIMROD AIR ONE LTD           ,GG,UK Main Market,,GG00B4MF3899,ORD PREF NPV                            ,DNA ,47.9154375,"42,450,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
2-Jul-13,DORIC NIMROD AIR THREE LTD         ,GG,UK Main Market,,GG00B92LHN58,RED ORD PREF NPV                        ,DNA3,235.4,"220,000,000.00",Industrials,Industrial Goods & Services,Industrial Transportation,Transportation Services,2777,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
14-Jul-11,DORIC NIMROD AIR TWO LTD           ,GG,UK Main Market,,GG00B3Z62522,ORD PREF NPV                            ,DNA2,377.45875,"172,750,000.00",Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,2713,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
29-Mar-11,DOTDIGITAL GROUP PLC               ,GB,AIM,,GB00B3W40C23,ORD GBP0.005                            ,DOTD ,150.31474239,"294,734,789.00",Technology,Technology,Software & Computer Services,Internet,9535,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53730,ORD GBP0.001 DP2011 GENERAL A           ,D4OA,9.55917278425,0.00,Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B4MGR241,ORD GBP0.001 B                          ,DO1B,9.55917278425,"19,911,100.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53B77,ORD GBP0.001 DP2011 STRUCTURED          ,D4SO,9.55917278425,"-35,175.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B6QPQ463,ORD GBP0.001 D                          ,DO1D,9.55917278425,"7,877,247.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53D91,ORD GBP0.001 DP67                       ,D467,9.55917278425,"-80,473.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Standard Shares,GB00B4MCHT95,ORD GBP0.001 C                          ,DO1C,9.55917278425,"29,926,370.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53847,ORD GBP0.001 DP2011 GENERAL             ,D4OO,9.55917278425,0.00,Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53953,ORD GBP0.001 DP2011 LOW CARBON          ,D4LC,9.55917278425,0.00,Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
25-Mar-09,DOWNING FOUR VCT PLC               ,GB,UK Main Market,Premium Equity Open Ended Investment Companies,GB00BWX53C84,ORD GBP0.001 DP2011 STRUCTURED A        ,D4SA,9.55917278425,"-35,175.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
3-May-96,DOWNING ONE VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BFRSVQ41,ORD GBP0.01                             ,DDV1,83.068765195,"98,306,231.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BH7Y7B35,ORD GBP0.001 H                          ,DP3H,29.2380385651,"13,446,972.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Standard Shares,GB00B4VZ1D11,'E' SHS GBP0.001                        ,DP3E,29.2380385651,"14,994,862.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B3D75146,'C' SHS GBP0.001                        ,DP3C,29.2380385651,"7,163,376.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BSTK6426,ORD GBP0.001 J                          ,DP3J,29.2380385651,"8,000,548.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B6ZS1P26,F SHS GBP0.001                          ,DP3F,29.2380385651,"10,821,660.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Standard Shares,GB00B3D74T59,'A' SHS GBP0.001                        ,DP3A,29.2380385651,"10,750,064.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
13-Apr-05,DOWNING THREE VCT PLC              ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B4V7FP75,'D' SHS GBP0.001                        ,DP3D,29.2380385651,"9,979,109.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B8Y7CS47,G SHS GBP0.001                          ,DP2G,74.77902923365,"64,217,150.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BZ6CSD33,ORD GBP0.001 K                          ,DP2K,74.77902923365,"12,925,824.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B4VR3D16,'D' SHS GBP0.001                        ,DP2D,74.77902923365,"10,000,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Standard Shares,GB00B3D74M80,'A' SHS GBP0.001                        ,DP2A,74.77902923365,"10,724,029.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Standard Shares,GB00B4TLF407,'E' SHS GBP0.001                        ,DP2E,74.77902923365,"15,000,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQSL,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B6ZS0J90,F SHS GBP0.001                          ,DP2F,74.77902923365,"10,810,859.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
5-Apr-05,DOWNING TWO VCT PLC                ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B3D74S43,'C' SHS GBP0.001                        ,DP2C,74.77902923365,"7,131,344.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
4-Oct-13,DP AIRCRAFT I LTD                  ,GG,UK Main Market,,GG00BBP6HP33,ORD PREF NPV                            ,DPA ,167.448035733362,"209,333,333.00",Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,2713,SFM2,SFQQ,USD,,,,,,,,,,,,,,,,,,
28-Jul-10,DP POLAND PLC                      ,GB,AIM,,GB00B3Q74M51,ORD GBP0.005                            ,DPP  ,68.3809602,"130,249,448.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
29-Apr-05,DRAGANFLY INVESTMENTS              ,JE,AIM,,JE00BSJX1352,ORD NPV                                 ,DRG  ,0.56354595,"51,231,450.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
1-Jun-07,DRAGON-UKRAINIAN PROPERTIES&DEVLPMT,IM,AIM,,IM00B1XH2B90,ORD GBP0.01                             ,DUPD ,15.99813115875,"109,388,931.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,AMSM,ASM8,GBX,,,,,,,,,,,,,,,,,,
15-Jun-16,DRAPER ESPRIT PLC                  ,GB,AIM,,GB00BY7QYJ50,ORD GBP0.01                             ,GROW ,123.038574725,"40,673,909.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
15-Dec-05,DRAX GROUP                         ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1VNSX38,ORD GBP0.1155172                        ,DRX ,1219.637363163,"401,328,517.00",Utilities,Utilities,Electricity,Conventional Electricity,7535,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
13-Oct-05,DRIVER GROUP                       ,GB,AIM,,GB00B0L9C092,ORD GBP0.004                            ,DRV  ,13.3144998,"31,701,190.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
5-May-94,DRS DATA & RESEARCH SERVICES       ,GB,UK Main Market,Premium Equity Commercial Companies,GB0002502580,ORD GBP 0.05                            ,DRS ,6.211404,"32,691,600.00",Technology,Technology,Software & Computer Services,Computer Services,9533,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
29-May-15,DRUM INCOME PLUS REIT PLC          ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BW4NWS02,ORD GBP0.1                              ,DRIP,71.197256,"68,458,900.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
14-Mar-11,DUET REAL ESTATE FINANCE LTD       ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00B628S547,ORD NPV                                 ,DREF,5.35627392125,"72,627,443.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
9-Jul-12,DUKE ROYALTY LTD                   ,GG,AIM,,GG00BYZSSY63,ORD NPV                                 ,DUKE ,3.899342205,"7,877,459.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
1-Apr-87,DUNEDIN ENTERPRISE INVESTMENT TRUST,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0005776561,ORD GBP 0.25                            ,DNE ,86.2230924,"27,114,180.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
21-Nov-49,DUNEDIN INCOME GROWTH INVEST TRUST ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0003406096,ORD GBP0.25                             ,DIG ,375.0837582825,"150,183,687.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
21-Nov-49,DUNEDIN INCOME GROWTH INVEST TRUST ,GB,UK Main Market,Standard Debt,GB0002849015,7.875% DEB STK 2019 GBP                 ,44JV,375.0837582825,"29,600,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,STBS,SBDL,GBP,,,,,,,,,,,,,,,,,,
12-Feb-59,DUNEDIN SMALLER COS INVMT TST PLC  ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B1GCL258,ORD GBP0.05                             ,DNDL,96.01374223125,"47,857,317.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
24-Oct-06,DUNELM GROUP PLC                   ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1CKQ739,ORD GBP0.01                             ,DNLM,1788.39697524,"199,153,338.00",Consumer Services,Retail,General Retailers,Home Improvement Retailers,5375,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
14-Dec-10,DW CATALYST LTD                    ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00B4XV9331,ORD RED NPV GBP                         ,DWCG,122.1161515,"11,359,642.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
27-Feb-14,DX (GROUP) PLC                     ,GB,AIM,,GB00BJTCG679,GBP0.01                                 ,DX.  ,36.09459,"200,525,500.00",Industrials,Industrial Goods & Services,Industrial Transportation,Delivery Services,2771,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
23-Jul-04,E2V TECHNOLOGIES                   ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B01DW905,ORD GBP0.05                             ,E2V ,501.6679086,"209,464,680.00",Industrials,Industrial Goods & Services,Electronic & Electrical Equipment,Electronic Equipment,2737,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
16-Apr-14,EAGLE EYE SOLUTIONS LTD            ,GB,AIM,,GB00BKF1YD83,ORD GBP0.01                             ,EYE  ,21.38274599,"22,158,286.00",Technology,Technology,Software & Computer Services,Internet,9535,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
30-Jan-01,EARTHPORT PLC                      ,GB,AIM,,GB00B0DFPF10,ORD GBP0.10                             ,EPO  ,65.4862806675,"471,973,194.00",Technology,Technology,Software & Computer Services,Internet,9535,AMSM,ASM6,GBX,,,,,,,,,,,,,,,,,,
23-Mar-06,EASTERN EUROPEAN PROPERTY FUND     ,GB,AIM,,GB00B0XQ3R24,ORD GBP0.01                             ,EEP  ,8.759717505,"17,696,399.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
18-Jul-07,EASTPHARMA LTD                     ,BM,International Main Market,Standard GDRs,US27778Q2049,GDR EACH REPR 1 ORD 'REGS'              ,EAST,71.9919899999998,"67,500,000.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,IOBU,LLLN,USD,,,,,,,,,,,,,,,,,,
18-Jul-07,EASTPHARMA LTD                     ,BM,International Main Market,Standard GDRs,US27778Q1058,GDR EACH REPR 1 ORD '144A'              ,63PE,71.9919899999998,0.00,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
30-Jun-14,EASYHOTEL PLC                      ,GB,AIM,,GB00BN56KF84,ORD GBP0.01                             ,EZH  ,52.5,"62,500,000.00",Consumer Services,Travel & Leisure,Travel & Leisure,Hotels,5753,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
22-Nov-00,EASYJET                            ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B7KR2P84,ORD GBP0.27285714                       ,EZJ ,4369.57839695,"395,436,959.00",Consumer Services,Travel & Leisure,Travel & Leisure,Airlines,5751,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
18-May-98,EATON FINANCE NV                   ,CW,PSM,Standard Debt,GB0003026654,12.50% UNS LN STK 2014(BR)              ,96GR,0,0.00,,,,,6,CWNU,EIOU,GBP,,,,,,,,,,,,,,,,,,
18-May-98,EATON FINANCE NV                   ,CW,PSM,Standard Debt,GB0003026654,12.50% UNS LN STK 2014                  ,95GR,0,"35,000,000.00",,,,,6,CWNU,EIOU,GBP,,,,,,,,,,,,,,,,,,
5-May-00,EBIQUITY PLC                       ,GB,AIM,,GB0004126057,ORD GBP0.25                             ,EBQ  ,76.638657,"76,638,657.00",Consumer Services,Media,Media,Media Agencies,5555,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
21-Sep-95,ECCLESIASTICAL INSURANCE OFFICE    ,GB,UK Main Market,Standard Shares,GB0003035382,8.625% NON CUM IRRD PRF GBP1            ,ELLA,0,"106,450,000.00",,,,,7,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
27-Jun-03,ECKOH PLC                          ,GB,AIM,,GB0033359141,ORD GBP0.0025                           ,ECK  ,127.2389524775,"258,353,203.00",Technology,Technology,Software & Computer Services,Software,9537,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
